,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
63332,DYNC1I2,iPSC,ENSG00000148344,0.54092456673,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PTGES,(+) Positive,protein_coding
63358,DYNC1I2,iPSC,ENSG00000148672,0.518693588077,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GLUD1,(+) Positive,protein_coding
63392,DYNC1I2,iPSC,ENSG00000149182,-0.53314721968,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARFGAP2,(-) Negative,protein_coding
63394,DYNC1I2,iPSC,ENSG00000149196,-0.572855004194,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C11orf73,(-) Negative,protein_coding
63402,DYNC1I2,iPSC,ENSG00000149273,-0.59305800207,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPS3,(-) Negative,protein_coding
63407,DYNC1I2,iPSC,ENSG00000149313,-0.506449638546,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AASDHPPT,(-) Negative,protein_coding
63493,DYNC1I2,iPSC,ENSG00000150867,-0.635008061724,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PIP4K2A,(-) Negative,protein_coding
63583,DYNC1I2,iPSC,ENSG00000151893,-0.65594120548,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CACUL1,(-) Negative,protein_coding
63584,DYNC1I2,iPSC,ENSG00000151914,-0.54640185986,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DST,(-) Negative,protein_coding
63678,DYNC1I2,iPSC,ENSG00000153029,0.509811366904,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MR1,(+) Positive,protein_coding
63682,DYNC1I2,iPSC,ENSG00000153048,-0.502179783441,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CARHSP1,(-) Negative,protein_coding
63687,DYNC1I2,iPSC,ENSG00000153113,0.502296075758,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CAST,(+) Positive,protein_coding
63708,DYNC1I2,iPSC,ENSG00000153406,-0.651655325726,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NMRAL1,(-) Negative,protein_coding
63742,DYNC1I2,iPSC,ENSG00000154035,0.610032790363,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C17orf103,(+) Positive,protein_coding
63773,DYNC1I2,iPSC,ENSG00000154473,-0.503617203769,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BUB3,(-) Negative,protein_coding
63808,DYNC1I2,iPSC,ENSG00000154945,0.562922162643,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ANKRD40,(+) Positive,protein_coding
63826,DYNC1I2,iPSC,ENSG00000155189,0.514861204707,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AGPAT5,(+) Positive,protein_coding
63828,DYNC1I2,iPSC,ENSG00000155252,0.51552215834,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PI4K2A,(+) Positive,protein_coding
63833,DYNC1I2,iPSC,ENSG00000155329,-0.510096617551,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZCCHC10,(-) Negative,protein_coding
63841,DYNC1I2,iPSC,ENSG00000155463,-0.710646119807,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,OXA1L,(-) Negative,protein_coding
63842,DYNC1I2,iPSC,ENSG00000155506,-0.559505634448,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LARP1,(-) Negative,protein_coding
63876,DYNC1I2,iPSC,ENSG00000155980,-0.515722559417,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KIF5A,(-) Negative,protein_coding
63907,DYNC1I2,iPSC,ENSG00000156413,0.695131198753,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FUT6,(+) Positive,protein_coding
63918,DYNC1I2,iPSC,ENSG00000156515,-0.660200709816,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HK1,(-) Negative,protein_coding
64076,DYNC1I2,iPSC,ENSG00000158816,0.658736028257,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,VWA5B1,(+) Positive,protein_coding
64080,DYNC1I2,iPSC,ENSG00000158859,0.517491963171,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ADAMTS4,(+) Positive,protein_coding
64098,DYNC1I2,iPSC,ENSG00000159131,-0.516598831469,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GART,(-) Negative,protein_coding
64102,DYNC1I2,iPSC,ENSG00000159167,0.509254208041,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,STC1,(+) Positive,protein_coding
64125,DYNC1I2,iPSC,ENSG00000159409,0.586480631147,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CELF3,(+) Positive,protein_coding
64153,DYNC1I2,iPSC,ENSG00000160007,-0.572024296599,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARHGAP35,(-) Negative,protein_coding
64179,DYNC1I2,iPSC,ENSG00000160208,-0.511852328547,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RRP1B,(-) Negative,protein_coding
64182,DYNC1I2,iPSC,ENSG00000160213,-0.605437913002,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CSTB,(-) Negative,protein_coding
64194,DYNC1I2,iPSC,ENSG00000160298,0.546803563717,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C21orf58,(+) Positive,protein_coding
64232,DYNC1I2,iPSC,ENSG00000160767,0.532195575814,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FAM189B,(+) Positive,protein_coding
64262,DYNC1I2,iPSC,ENSG00000161057,-0.547574223809,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PSMC2,(-) Negative,protein_coding
64289,DYNC1I2,iPSC,ENSG00000161652,0.60684058325,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,IZUMO2,(+) Positive,protein_coding
64307,DYNC1I2,iPSC,ENSG00000161980,-0.527315843764,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,POLR3K,(-) Negative,protein_coding
64310,DYNC1I2,iPSC,ENSG00000162032,0.500962863836,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SPSB3,(+) Positive,protein_coding
64312,DYNC1I2,iPSC,ENSG00000162063,-0.626284572646,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CCNF,(-) Negative,protein_coding
64326,DYNC1I2,iPSC,ENSG00000162231,-0.666797210743,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NXF1,(-) Negative,protein_coding
64329,DYNC1I2,iPSC,ENSG00000162244,-0.695785147739,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RPL29,(-) Negative,protein_coding
64360,DYNC1I2,iPSC,ENSG00000162512,0.510128977179,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SDC3,(+) Positive,protein_coding
64426,DYNC1I2,iPSC,ENSG00000162972,0.557199115865,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C2orf47,(+) Positive,protein_coding
64460,DYNC1I2,iPSC,ENSG00000163171,-0.574029083672,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CDC42EP3,(-) Negative,protein_coding
64487,DYNC1I2,iPSC,ENSG00000163399,-0.629517244713,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATP1A1,(-) Negative,protein_coding
64538,DYNC1I2,iPSC,ENSG00000163633,0.549183063604,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,C4orf36,(+) Positive,protein_coding
64544,DYNC1I2,iPSC,ENSG00000163655,-0.754299950871,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GMPS,(-) Negative,protein_coding
64573,DYNC1I2,iPSC,ENSG00000163812,0.544368418503,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZDHHC3,(+) Positive,protein_coding
64599,DYNC1I2,iPSC,ENSG00000163931,-0.569949488283,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TKT,(-) Negative,protein_coding
64605,DYNC1I2,iPSC,ENSG00000163946,0.529647145754,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FAM208A,(+) Positive,protein_coding
64644,DYNC1I2,iPSC,ENSG00000164104,-0.6848880689,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HMGB2,(-) Negative,protein_coding
64646,DYNC1I2,iPSC,ENSG00000164106,0.598398878435,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SCRG1,(+) Positive,protein_coding
64656,DYNC1I2,iPSC,ENSG00000164151,0.516396181067,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KIAA0947,(+) Positive,protein_coding
64719,DYNC1I2,iPSC,ENSG00000164542,0.598785883266,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KIAA0895,(+) Positive,protein_coding
64729,DYNC1I2,iPSC,ENSG00000164611,-0.536157650421,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PTTG1,(-) Negative,protein_coding
64757,DYNC1I2,iPSC,ENSG00000164828,-0.712067021167,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SUN1,(-) Negative,protein_coding
64820,DYNC1I2,iPSC,ENSG00000165283,-0.519444285782,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,STOML2,(-) Negative,protein_coding
64844,DYNC1I2,iPSC,ENSG00000165501,-0.543442857745,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LRR1,(-) Negative,protein_coding
64860,DYNC1I2,iPSC,ENSG00000165629,-0.623767230421,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATP5C1,(-) Negative,protein_coding
64864,DYNC1I2,iPSC,ENSG00000165637,-0.739563908116,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,VDAC2,(-) Negative,protein_coding
64887,DYNC1I2,iPSC,ENSG00000165733,-0.523558359136,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BMS1,(-) Negative,protein_coding
64897,DYNC1I2,iPSC,ENSG00000165819,-0.643889040341,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,METTL3,(-) Negative,protein_coding
64929,DYNC1I2,iPSC,ENSG00000166105,0.619130884815,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GLB1L3,(+) Positive,protein_coding
65027,DYNC1I2,iPSC,ENSG00000166710,0.51830102393,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,B2M,(+) Positive,protein_coding
65054,DYNC1I2,iPSC,ENSG00000166881,0.580592633225,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM194A,(+) Positive,protein_coding
65077,DYNC1I2,iPSC,ENSG00000167005,-0.521343217154,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NUDT21,(-) Negative,protein_coding
65131,DYNC1I2,iPSC,ENSG00000167468,-0.680184696298,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GPX4,(-) Negative,protein_coding
65164,DYNC1I2,iPSC,ENSG00000167645,-0.584809487504,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,YIF1B,(-) Negative,protein_coding
65196,DYNC1I2,iPSC,ENSG00000167840,0.52437447447,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZNF232,(+) Positive,protein_coding
65202,DYNC1I2,iPSC,ENSG00000167900,-0.539630237299,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TK1,(-) Negative,protein_coding
65300,DYNC1I2,iPSC,ENSG00000168591,0.553334785905,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMUB2,(+) Positive,protein_coding
65364,DYNC1I2,iPSC,ENSG00000169100,-0.654198251539,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SLC25A6,(-) Negative,protein_coding
65380,DYNC1I2,iPSC,ENSG00000169203,0.544608424069,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RP11-231C14.4,(+) Positive,protein_coding
65474,DYNC1I2,iPSC,ENSG00000169976,-0.504845429426,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SF3B5,(-) Negative,protein_coding
65539,DYNC1I2,iPSC,ENSG00000170502,-0.502094726399,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NUDT9,(-) Negative,protein_coding
65547,DYNC1I2,iPSC,ENSG00000170545,0.533209562388,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SMAGP,(+) Positive,protein_coding
65597,DYNC1I2,iPSC,ENSG00000171016,0.615771921697,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PYGO1,(+) Positive,protein_coding
65623,DYNC1I2,iPSC,ENSG00000171204,-0.611046241956,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM126B,(-) Negative,protein_coding
65642,DYNC1I2,iPSC,ENSG00000171346,0.554514519394,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,KRT15,(+) Positive,protein_coding
65650,DYNC1I2,iPSC,ENSG00000171453,-0.522915036246,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,POLR1C,(-) Negative,protein_coding
65680,DYNC1I2,iPSC,ENSG00000171720,-0.611891868237,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,HDAC3,(-) Negative,protein_coding
65724,DYNC1I2,iPSC,ENSG00000172081,0.533736844874,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MOB3A,(+) Positive,protein_coding
65743,DYNC1I2,iPSC,ENSG00000172270,-0.57070757738,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BSG,(-) Negative,protein_coding
65775,DYNC1I2,iPSC,ENSG00000172572,0.775283347965,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PDE3A,(+) Positive,protein_coding
65790,DYNC1I2,iPSC,ENSG00000172757,-0.549547731871,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CFL1,(-) Negative,protein_coding
65825,DYNC1I2,iPSC,ENSG00000173113,-0.500907702553,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TRMT112,(-) Negative,protein_coding
65831,DYNC1I2,iPSC,ENSG00000173163,-0.623381229699,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,COMMD1,(-) Negative,protein_coding
65850,DYNC1I2,iPSC,ENSG00000173276,0.735336524975,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZBTB21,(+) Positive,protein_coding
65888,DYNC1I2,iPSC,ENSG00000173692,-0.560616855369,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PSMD1,(-) Negative,protein_coding
65911,DYNC1I2,iPSC,ENSG00000173915,-0.639018156668,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,USMG5,(-) Negative,protein_coding
65914,DYNC1I2,iPSC,ENSG00000173933,-0.688173318223,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RBM4,(-) Negative,protein_coding
65935,DYNC1I2,iPSC,ENSG00000174227,0.554023882402,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PIGG,(+) Positive,protein_coding
65950,DYNC1I2,iPSC,ENSG00000174442,-0.501588639898,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZWILCH,(-) Negative,protein_coding
65969,DYNC1I2,iPSC,ENSG00000174695,0.628480983732,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM167A,(+) Positive,protein_coding
65975,DYNC1I2,iPSC,ENSG00000174744,-0.524191561317,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,BRMS1,(-) Negative,protein_coding
65979,DYNC1I2,iPSC,ENSG00000174780,-0.624240902144,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SRP72,(-) Negative,protein_coding
65991,DYNC1I2,iPSC,ENSG00000174903,-0.544065705561,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RAB1B,(-) Negative,protein_coding
66014,DYNC1I2,iPSC,ENSG00000175130,-0.557916479814,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MARCKSL1,(-) Negative,protein_coding
66021,DYNC1I2,iPSC,ENSG00000175203,-0.531010127451,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,DCTN2,(-) Negative,protein_coding
66026,DYNC1I2,iPSC,ENSG00000175224,-0.530000774115,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ATG13,(-) Negative,protein_coding
66047,DYNC1I2,iPSC,ENSG00000175455,-0.691797267502,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CCDC14,(-) Negative,protein_coding
66051,DYNC1I2,iPSC,ENSG00000175489,0.595444475254,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,LRRC25,(+) Positive,protein_coding
66072,DYNC1I2,iPSC,ENSG00000175756,-0.668792860542,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AURKAIP1,(-) Negative,protein_coding
66118,DYNC1I2,iPSC,ENSG00000176383,-0.564646462012,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,B3GNT4,(-) Negative,protein_coding
66143,DYNC1I2,iPSC,ENSG00000176623,-0.52742518923,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RMDN1,(-) Negative,protein_coding
66189,DYNC1I2,iPSC,ENSG00000177150,-0.571048733617,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FAM210A,(-) Negative,protein_coding
66205,DYNC1I2,iPSC,ENSG00000177370,-0.563202051343,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TIMM22,(-) Negative,protein_coding
66211,DYNC1I2,iPSC,ENSG00000177432,0.522933165643,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,NAP1L5,(+) Positive,protein_coding
66215,DYNC1I2,iPSC,ENSG00000177479,-0.518454276089,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ARIH2,(-) Negative,protein_coding
66234,DYNC1I2,iPSC,ENSG00000177674,-0.614154246244,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AGTRAP,(-) Negative,protein_coding
66243,DYNC1I2,iPSC,ENSG00000177731,-0.535030639372,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FLII,(-) Negative,protein_coding
66258,DYNC1I2,iPSC,ENSG00000177889,-0.547757854598,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,UBE2N,(-) Negative,protein_coding
66265,DYNC1I2,iPSC,ENSG00000177971,-0.534308068785,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,IMP3,(-) Negative,protein_coding
66305,DYNC1I2,iPSC,ENSG00000178467,0.552655223591,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,P4HTM,(+) Positive,protein_coding
66311,DYNC1I2,iPSC,ENSG00000178605,0.625627574043,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,GTPBP6,(+) Positive,protein_coding
66316,DYNC1I2,iPSC,ENSG00000178691,0.516379016327,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SUZ12,(+) Positive,protein_coding
66352,DYNC1I2,iPSC,ENSG00000179059,-0.668837424214,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,ZFP42,(-) Negative,protein_coding
66355,DYNC1I2,iPSC,ENSG00000179091,-0.573754386463,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CYC1,(-) Negative,protein_coding
66357,DYNC1I2,iPSC,ENSG00000179115,-0.5566858419,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,FARSA,(-) Negative,protein_coding
66364,DYNC1I2,iPSC,ENSG00000179218,0.554282136128,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,CALR,(+) Positive,protein_coding
66371,DYNC1I2,iPSC,ENSG00000179262,-0.597898917407,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,RAD23A,(-) Negative,protein_coding
66387,DYNC1I2,iPSC,ENSG00000179455,0.525099413288,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,MKRN3,(+) Positive,protein_coding
66426,DYNC1I2,iPSC,ENSG00000180008,-0.538515961697,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SOCS4,(-) Negative,protein_coding
66440,DYNC1I2,iPSC,ENSG00000180304,-0.752183697758,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,OAZ2,(-) Negative,protein_coding
66467,DYNC1I2,iPSC,ENSG00000180730,-0.606021615325,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,SHISA2,(-) Negative,protein_coding
66481,DYNC1I2,iPSC,ENSG00000180957,-0.55637356778,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,PITPNB,(-) Negative,protein_coding
66488,DYNC1I2,iPSC,ENSG00000181026,-0.51630142915,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AEN,(-) Negative,protein_coding
66538,DYNC1I2,iPSC,ENSG00000181908,0.665011251274,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,AP003774.4,(+) Positive,protein_coding
66550,DYNC1I2,iPSC,ENSG00000182087,0.500071099938,exon:chr2:172563743-172563887:+@exon:chr2:172569277-172569336:+@exon:chr2:172571838-172571878:+,bimodal,TMEM259,(+) Positive,protein_coding
