,Splicing Gene,phenotype,Expression Gene,Pearson R,event_id,modality,gene_name,Correlation Direction,gene_type
224586,SUGT1,MN,ENSG00000187778,-0.555571548398,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MCRS1,(-) Negative,protein_coding
224590,SUGT1,MN,ENSG00000187824,0.518270741926,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TMEM220,(+) Positive,protein_coding
224688,SUGT1,MN,ENSG00000188827,0.641655810882,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLX4,(+) Positive,protein_coding
224780,SUGT1,MN,ENSG00000196352,0.569003895191,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CD55,(+) Positive,protein_coding
224852,SUGT1,MN,ENSG00000196705,0.543406047944,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF431,(+) Positive,protein_coding
224934,SUGT1,MN,ENSG00000197238,-0.560953078498,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,HIST1H4J,(-) Negative,protein_coding
224951,SUGT1,MN,ENSG00000197329,0.561170394876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PELI1,(+) Positive,protein_coding
225021,SUGT1,MN,ENSG00000197818,0.578036618499,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SLC9A8,(+) Positive,protein_coding
225051,SUGT1,MN,ENSG00000197965,0.538261314626,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,MPZL1,(+) Positive,protein_coding
225069,SUGT1,MN,ENSG00000198055,0.520764803062,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,GRK6,(+) Positive,protein_coding
225113,SUGT1,MN,ENSG00000198353,0.693420961889,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,HOXC4,(+) Positive,protein_coding
225154,SUGT1,MN,ENSG00000198585,0.505610645983,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NUDT16,(+) Positive,protein_coding
225165,SUGT1,MN,ENSG00000198663,0.539007683837,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C6orf89,(+) Positive,protein_coding
225171,SUGT1,MN,ENSG00000198690,0.55937030236,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,FAN1,(+) Positive,protein_coding
225179,SUGT1,MN,ENSG00000198720,0.584771179014,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ANKRD13B,(+) Positive,protein_coding
225188,SUGT1,MN,ENSG00000198740,0.517909768549,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF652,(+) Positive,protein_coding
225189,SUGT1,MN,ENSG00000198742,0.617325356009,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMURF1,(+) Positive,protein_coding
225192,SUGT1,MN,ENSG00000198752,0.511151477499,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CDC42BPB,(+) Positive,protein_coding
225317,SUGT1,MN,ENSG00000203705,0.566464383037,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TATDN3,(+) Positive,protein_coding
225350,SUGT1,MN,ENSG00000204118,0.56024932676,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NAP1L6,(+) Positive,protein_coding
225417,SUGT1,MN,ENSG00000204576,0.506431560952,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PRR3,(+) Positive,protein_coding
225501,SUGT1,MN,ENSG00000205571,0.545253364877,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,SMN2,(+) Positive,protein_coding
225524,SUGT1,MN,ENSG00000205922,0.57368711373,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ONECUT3,(+) Positive,protein_coding
225604,SUGT1,MN,ENSG00000213462,0.546253537586,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ERV3-1,(+) Positive,protein_coding
225617,SUGT1,MN,ENSG00000213619,-0.574657015118,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,NDUFS3,(-) Negative,protein_coding
225639,SUGT1,MN,ENSG00000213903,0.560308188954,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,LTB4R,(+) Positive,protein_coding
225726,SUGT1,MN,ENSG00000215014,0.613444226321,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AL645728.1,(+) Positive,protein_coding
225798,SUGT1,MN,ENSG00000221845,0.642243253536,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,C7orf65,(+) Positive,protein_coding
226210,SUGT1,MN,ENSG00000230055,0.610926061625,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,CISD3,(+) Positive,protein_coding
226653,SUGT1,MN,ENSG00000237440,0.512890400494,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF737,(+) Positive,protein_coding
226776,SUGT1,MN,ENSG00000241360,0.517152988879,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PDXP,(+) Positive,protein_coding
227064,SUGT1,MN,ENSG00000249242,0.621206051263,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,TMEM150C,(+) Positive,protein_coding
227077,SUGT1,MN,ENSG00000249459,0.509452302876,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,ZNF286B,(+) Positive,protein_coding
227394,SUGT1,MN,ENSG00000254772,-0.50069587819,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,EEF1G,(-) Negative,protein_coding
228164,SUGT1,MN,ENSG00000263136,0.555172402069,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,PAGR1,(+) Positive,protein_coding
228500,SUGT1,MN,ENSG00000267740,-0.503907924661,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,AC024592.12,(-) Negative,protein_coding
228941,SUGT1,MN,ENSG00000272916,0.550963327794,exon:chr13:53233314-53233384:+@exon:chr13:53235610-53235705:+@exon:chr13:53236784-53236837:+,bimodal,RP11-574K11.31,(+) Positive,protein_coding
